"ko","pval","chisq","n","avg_fc","module","padj","lpadj","avg_lfc","lfc"
"Thsd7a",0.151438810767258,46.9453867180205,16,1.11555011298237,"cluster2turquoise",0.603087014913041,0.219620022237592,0.157755324095047,0.157755324095047
"Tet1",7.12179544557463e-10,116.333594627853,16,0.831708655093561,"cluster2turquoise",1.25185337721101e-08,7.90244653470157,-0.26584984952799,-0.26584984952799
"Tenm1",0.0632146100872727,52.121398066777,17,0.928122441676359,"cluster2turquoise",0.295524566069933,0.529406411685722,-0.107612950798695,-0.107612950798695
"Syne2",0.133748518393878,47.7384650717475,17,0.864619435745192,"cluster2turquoise",0.545898235549831,0.262888309416718,-0.209862828005791,-0.209862828005791
"Syne1",0.530069243470683,36.6882824893797,17,1.00292456957666,"cluster2turquoise",1,0,0.00421310426524966,0.00421310426524966
"Spta1",6.85754417385499e-11,122.965444758407,18,0.847420250843525,"cluster2turquoise",1.3230042540291e-09,8.87843875936625,-0.238850489619075,-0.238850489619075
"Sphkap",5.6231503314889e-19,172.091016966901,17,1.16360606884797,"cluster2turquoise",2.07846351037744e-17,16.6822575955892,0.218602726021497,0.218602726021497
"Spag17",0.745153752882364,31.9322795800326,14,0.992307051632341,"cluster2turquoise",1,0,-0.0111414890697633,-0.0111414890697633
"Sox2",1.10586305712076e-07,101.436324655737,18,0.887468996683052,"cluster2turquoise",1.55647273697957e-06,5.80785848197345,-0.172231374383114,-0.172231374383114
"Slit2",4.18278008046914e-10,117.854874170522,18,0.802329081664893,"cluster2turquoise",7.48547294943686e-09,8.12578075472751,-0.317734003957222,-0.317734003957222
"Sis",0.213555934716452,44.6137340276619,15,0.997488733957124,"cluster2turquoise",0.790097026944404,0.102319572406933,-0.00362754784408175,-0.00362754784408175
"Shank2",0.336247817895116,41.1027866145671,16,1.11750746609463,"cluster2turquoise",1,0,0.160284470121534,0.160284470121534
"Scn9a",0.978524476842345,22.4839998898122,16,0.969995391504557,"cluster2turquoise",1,0,-0.0439502018858611,-0.0439502018858611
"Ryr3",2.52049310865715e-11,125.75855985238,19,0.806558874385741,"cluster2turquoise",5.11207704858411e-10,9.29140260916837,-0.310148248816709,-0.310148248816709
"Ryr2",0.947576013842277,25.0352829796307,12,0.932901476371113,"cluster2turquoise",1,0,-0.100203368640139,-0.100203368640139
"Ryr1",1.49963326844656e-14,145.844908910836,17,0.774917892387671,"cluster2turquoise",4.09037901841804e-13,12.3882364479875,-0.367884639365662,-0.367884639365662
"Runx1t1",0.0128946481671208,60.013458698499,15,0.934806915388588,"cluster2turquoise",0.0762306928265512,1.11787013310442,-0.0972596881522478,-0.0972596881522478
"Rp1",8.12981536195005e-45,312.326204319206,18,1.44686876945432,"cluster2turquoise",7.84229750158841e-43,20,0.532934075813594,0.4
"Ros1",0.952139585877332,24.7458994593158,14,0.987725769577625,"cluster2turquoise",1,0,-0.0178175447641146,-0.0178175447641146
"Reln",0.793735542129583,30.7047245571844,12,0.988365268640386,"cluster2turquoise",1,0,-0.0168837799315607,-0.0168837799315607
"Ptprd",0.000984584993202414,70.7631616782324,14,1.22496983461628,"cluster2turquoise",0.00771095771904069,2.11289167820538,0.292746222709202,0.292746222709202
"Prkdc",0.0231606216865589,57.26587730429,16,1.26219291398145,"cluster2turquoise",0.126072123441742,0.89938093225176,0.335932429159064,0.335932429159064
"Prex2",0.976041956161579,22.7665246448633,13,1.02241660874949,"cluster2turquoise",1,0,0.0319831775926721,0.0319831775926721
"Ppfia1",0.948821220195889,24.9581527403507,14,0.980452907531069,"cluster2turquoise",1,0,-0.0284797573847674,-0.0284797573847674
"Plec",2.94599066658689e-11,125.324822011976,19,0.693186643123639,"cluster2turquoise",5.88454196280362e-10,9.23028733583983,-0.528684239126932,-0.4
"Pkhd1",0.882464199859102,28.0064424087983,12,0.975821002785619,"cluster2turquoise",1,0,-0.0353115598827254,-0.0353115598827254
"Pkhd1l1",0.931982508480413,25.9077183315369,13,0.999963759328549,"cluster2turquoise",1,0,-5.22851844117e-05,-5.22851844117e-05
"Pik3cg",9.94628839529975e-05,79.2438214057825,19,0.863586836355362,"cluster2turquoise",0.000945614677966599,3.02428579522929,-0.211586842343965,-0.211586842343965
"Pik3ca",0.000287079208257573,75.4159537724315,19,0.796038879023741,"cluster2turquoise",0.00253437113539888,2.59612978635337,-0.329089200293094,-0.329089200293094
"Peg3",0.0016957024254901,68.6263496165592,17,0.907651405053817,"cluster2turquoise",0.0126062088210777,1.8994155030893,-0.139789776185516,-0.139789776185516
"Pclo",0.983901013523791,21.7730194798041,15,1.09799613103115,"cluster2turquoise",1,0,0.134872970780269,0.134872970780269
"Pcdh15",1.26382485257815e-17,164.201348704278,17,1.19723783255354,"cluster2turquoise",4.23595533215813e-16,15.3730486281442,0.25970977363708,0.25970977363708
"Pcdh11x",0.506429883074926,37.1965542433439,14,1.05453958207571,"cluster2turquoise",1,0,0.0766132476139308,0.0766132476139308
"Pappa2",0.564868471813692,35.9439405964198,17,0.947410310287902,"cluster2turquoise",1,0,-0.0779387226088742,-0.0779387226088742
"Pak7",0.04546723614137,53.8832155633198,17,0.873936402251195,"cluster2turquoise",0.222359501510737,0.652944308241047,-0.194399798565617,-0.194399798565617
"P3h2",0.131475704000779,47.8461106107902,14,0.984092362854075,"cluster2turquoise",0.539404988924356,0.268085041100964,-0.0231343675564593,-0.0231343675564593
"Oraov1",0.547975870209496,36.3049697476258,18,1.2729312150105,"cluster2turquoise",1,0,0.348154462880766,0.348154462880766
"Obscn",0.374648443088156,40.161177394012,13,1.06428717836245,"cluster2turquoise",1,0,0.0898874881485483,0.0898874881485483
"Nsd1",0.430470646280014,38.8674249408506,17,0.831181621292236,"cluster2turquoise",1,0,-0.266764340505306,-0.266764340505306
"Notch2",0.925721702978535,26.2192854289155,10,1.06378340854848,"cluster2turquoise",1,0,0.0892044410443629,0.0892044410443629
"Notch1",2.26100940677971e-28,224.873272379909,18,1.15134871033027,"cluster2turquoise",1.3548927581536e-26,20,0.203324850387494,0.203324850387494
"Neb",0.999011725780256,16.5939244299406,14,0.906500985802692,"cluster2turquoise",1,0,-0.141619506013481,-0.141619506013481
"Nav3",2.48675429070338e-121,693.256151203181,19,1.35981683943343,"cluster2turquoise",8.94101201793805e-119,20,0.443412340713474,0.4
"Myh8",0.00218847107098119,67.6027227660233,18,0.867731080889028,"cluster2turquoise",0.0159399688503326,1.79751253163137,-0.204680089520996,-0.204680089520996
"Myh2",0.0424470572840043,54.240690928756,15,1.12226473287558,"cluster2turquoise",0.209063650757456,0.679721470040932,0.16641303580082,0.16641303580082
"Myh1",0.923232998853101,26.338232783308,14,1.03101203653257,"cluster2turquoise",1,0,0.0440611755231724,0.0440611755231724
"Muc5b",0.969272294120227,23.4378572856671,13,1.07268820422345,"cluster2turquoise",1,0,0.101230792227487,0.101230792227487
"Muc4",0.00397966728376248,65.1440493056267,17,0.829526415076476,"cluster2turquoise",0.0269975713675482,1.56867530210442,-0.269640172424646,-0.269640172424646
"Muc3",0.00225069777127255,67.4893487151608,17,1.19502931139259,"cluster2turquoise",0.0162733266643198,1.78852365761779,0.257046004718259,0.257046004718259
"Muc2",0.892291214421891,27.6428214777261,13,0.963659392142868,"cluster2turquoise",1,0,-0.0534047825589316,-0.0534047825589316
"Muc16",0.0073596862410722,62.5164807987017,17,0.867490098570422,"cluster2turquoise",0.0463496163749054,1.33395385605996,-0.205080803853376,-0.205080803853376
"Mroh2b",6.080388670339e-05,80.9755324235796,18,1.35838994260809,"cluster2turquoise",0.000596723007225577,3.22422721719447,0.441897682464175,0.4
"Mgam",0.116505369780442,48.593953461337,17,0.925897643534366,"cluster2turquoise",0.489295789610943,0.310428521326924,-0.111075380157104,-0.111075380157104
"Mdn1",6.63561755142582e-07,95.886138522213,19,1.42781915865956,"cluster2turquoise",8.33138648123464e-06,5.07928271875605,0.513813265482907,0.4
"Magi2",0.142184678856654,47.3508527257942,17,0.94465091702885,"cluster2turquoise",0.573231809253889,0.241669718134886,-0.0821467955144007,-0.0821467955144007
"Macf1",0.0352031205629713,55.1981603954819,15,0.894103925411665,"cluster2turquoise",0.179649473324583,0.745574051671482,-0.16148556329751,-0.16148556329751
"Lrp2",0.820307550366339,29.9762980833575,16,0.988179278597812,"cluster2turquoise",1,0,-0.0171552910525657,-0.0171552910525657
"Lrp1",0.0123510083307563,60.2098034247509,17,0.819284899242491,"cluster2turquoise",0.0735666234158755,1.1333191768854,-0.287562871041579,-0.287562871041579
"Lrp1b",0.979253665661778,22.3962801012057,15,1.06647203776912,"cluster2turquoise",1,0,0.092846139611283,0.092846139611283
"Lama5",0.808791472323081,30.298102907372,12,1.08548663695742,"cluster2turquoise",1,0,0.118341965553308,0.118341965553308
"Lama2",0.476186622793162,37.8531717277222,12,1.00754723053524,"cluster2turquoise",1,0,0.0108474691868545,0.0108474691868545
"Kmt2d",1.5736014284254e-29,231.190583324037,17,1.26053497024849,"cluster2turquoise",9.87872007844835e-28,20,0.334036142555231,0.334036142555231
"Kmt2c",0.989185938285115,20.8619501785354,13,1.05232548370254,"cluster2turquoise",1,0,0.0735809984482774,0.0735809984482774
"Kdr",1.89009046760343e-11,126.557402083774,19,0.813429899599029,"cluster2turquoise",3.93437252598504e-10,9.40512452130533,-0.297910073339283,-0.297910073339283
"Huwe1",0.97561485953025,22.812854613007,14,1.04320153759426,"cluster2turquoise",1,0,0.0610179010984041,0.0610179010984041
"Hras",0.497240644419319,37.3951643368194,17,0.97167094096878,"cluster2turquoise",1,0,-0.0414602709822811,-0.0414602709822811
"Hmcn1",3.32130664936643e-13,137.58968172993,18,1.3605078555811,"cluster2turquoise",8.00961451112453e-12,11.0963883852541,0.44414528674208,0.4
"Herc2",3.11574806177026e-17,161.895221996245,19,0.835483064855673,"cluster2turquoise",1.02689863202511e-15,14.988472424684,-0.259317509564819,-0.259317509564819
"Fmn2",5.98433214916422e-05,81.031126880715,15,0.884676813745438,"cluster2turquoise",0.000588757055968769,3.23006387502239,-0.176777582473936,-0.176777582473936
"Flg",2.77049503179045e-06,91.3306663265656,16,0.843044326476533,"cluster2turquoise",3.21328675974523e-05,4.49305051546379,-0.246319606179507,-0.246319606179507
"Fgf4",0.83306841886016,29.6070780412331,17,1.0190150520056,"cluster2turquoise",1,0,0.0271753618996561,0.0271753618996561
"Fgf3",0.564981921445594,35.941516334198,15,0.930109114432079,"cluster2turquoise",1,0,-0.104528121015075,-0.104528121015075
"Fgf15",0.642095361945415,34.2817917696201,16,0.919404983133956,"cluster2turquoise",1,0,-0.121227609368752,-0.121227609368752
"Fbxw7",0.990722227264221,20.5306095375956,13,0.882742651993961,"cluster2turquoise",1,0,-0.179935187937881,-0.179935187937881
"Fat4",0.151472277903201,46.943954919644,13,1.1334669519581,"cluster2turquoise",0.603087014913041,0.219620022237592,0.180742327610488,0.180742327610488
"Fat3",0.0967391343574811,49.708325134149,18,1.05672168583134,"cluster2turquoise",0.421369247118764,0.37533716377772,0.0795954568135001,0.0795954568135001
"Fat2",0.469965132488177,37.989447050499,14,0.868108111648041,"cluster2turquoise",1,0,-0.204053372003401,-0.204053372003401
"Fat1",4.57882438465953e-34,255.66914701359,14,0.895132610274492,"cluster2turquoise",3.23379472166579e-32,20,-0.159826667244188,-0.159826667244188
"Fam135b",0.921508494574394,26.4191564757804,14,1.06749676878523,"cluster2turquoise",1,0,0.0942317029468569,0.0942317029468569
"Fadd",0.998216618066999,17.4960091719302,16,1.01230022837811,"cluster2turquoise",1,0,0.0176372285260615,0.0176372285260615
"Erich3",1.55474993968564e-09,114.086517373989,19,0.826426300965547,"cluster2turquoise",2.58362857624231e-08,7.58776992058511,-0.275041926273969,-0.275041926273969
"Erbb4",1.88610413321174e-11,126.563254753802,16,0.846636531055243,"cluster2turquoise",3.93437252598504e-10,9.40512452130533,-0.240185354831088,-0.240185354831088
"Epha7",0.944120535148549,25.2427756548052,17,1.17380339139451,"cluster2turquoise",1,0,0.231190781519714,0.231190781519714
"Epha5",0.932540882424321,25.879002845117,14,1.03934611678925,"cluster2turquoise",1,0,0.0556761718767957,0.0556761718767957
"Ep300",0.328012145683242,41.311779441307,15,0.892636999817317,"cluster2turquoise",1,0,-0.163854487326664,-0.163854487326664
"Dst",0.3666854955557,40.3523988269573,16,0.977931070300155,"cluster2turquoise",1,0,-0.0321953148230837,-0.0321953148230837
"Dscam",0.16624086982978,46.3340497358329,14,0.962474318656779,"cluster2turquoise",0.649045054468686,0.187725154928465,-0.0551800485725173,-0.0551800485725173
"Dnah9",0.0862396637810977,50.3774215614849,17,0.901028005300702,"cluster2turquoise",0.385834694857739,0.413598722498804,-0.150356147027749,-0.150356147027749
"Dnah8",0.230865894503104,44.0515295486814,18,0.886349672787555,"cluster2turquoise",0.836915318753231,0.0773184828176181,-0.174052127851678,-0.174052127851678
"Dnah7a",0.353859308736545,40.6646478217721,17,0.922018615169529,"cluster2turquoise",1,0,-0.117132216530302,-0.117132216530302
"Dnah6",0.0830012647339192,50.5972742250103,19,0.888985384794943,"cluster2turquoise",0.373883829182973,0.427263318072509,-0.169768394006873,-0.169768394006873
"Dnah5",4.94369610853716e-33,250.129104062776,18,1.20788433356007,"cluster2turquoise",3.37108932918353e-31,20,0.272482309473599,0.272482309473599
"Dnah3",0.00596772947691309,63.4250227245881,15,0.883240444906358,"cluster2turquoise",0.0388836409904304,1.41023307532969,-0.179121858086212,-0.179121858086212
"Dnah17",0.995748524316585,18.9857830533498,13,0.913604090872219,"cluster2turquoise",1,0,-0.130358984173636,-0.130358984173636
"Dnah11",1.92023006063946e-55,367.037117138206,15,1.225089950617,"cluster2turquoise",2.23367937936149e-53,20,0.292887681101163,0.292887681101163
"Dnah10",0.608286936965539,35.0139236841557,14,1.03346042042841,"cluster2turquoise",1,0,0.0474831373409308,0.0474831373409308
"Dmd",3.08459002578912e-05,83.3220436647922,18,1.17124884415413,"cluster2turquoise",0.000316050610155336,3.50024336690293,0.228047624162862,0.228047624162862
"Dgkb",0.0613826339219794,52.2820761285113,17,0.932041345329997,"cluster2turquoise",0.289009901382653,0.539087278204738,-0.101534140673554,-0.101534140673554
"D630045J12Rik",6.09694612852654e-13,135.951851096788,19,0.800142218363625,"cluster2turquoise",1.42682970049245e-11,10.8456278590858,-0.321671645521661,-0.321671645521661
"Cubn",0.999972667756447,12.4034613119533,11,0.977902197659428,"cluster2turquoise",1,0,-0.0322379098809338,-0.0322379098809338
"Cttn",4.34263140153808e-13,136.867556582816,15,0.828789819080143,"cluster2turquoise",1.02844953251995e-11,10.9878170148938,-0.270921813934328,-0.270921813934328
"Csmd3",0.597445618723255,35.246829884192,14,0.995101400778688,"cluster2turquoise",1,0,-0.00708455119408115,-0.00708455119408115
"Csmd2",0.265203700169669,43.0138866941803,14,0.943418186690642,"cluster2turquoise",0.924260887061667,0.0342054250794877,-0.0840306822798715,-0.0840306822798715
"Csmd1",0.769520621090101,31.3306416501028,19,1.05981132484522,"cluster2turquoise",1,0,0.0838074488089892,0.0838074488089892
"Crebbp",0.00251542702091113,67.0379141684972,16,0.80912232590099,"cluster2turquoise",0.0178930105534236,1.74731658191778,-0.305570264136054,-0.305570264136054
"Col6a6",5.8148471588947e-27,217.130874961852,18,0.770189730779108,"cluster2turquoise",3.06636273512381e-25,20,-0.376714207603962,-0.376714207603962
"Col6a5",0.0251069089514156,56.8747524359607,17,0.833152058304271,"cluster2turquoise",0.13436782801468,0.871704702920958,-0.263348269474975,-0.263348269474975
"Col6a3",0.992626366229223,20.0522301993798,12,1.10352684453003,"cluster2turquoise",1,0,0.14212172522177,0.14212172522177
"Col4a4",0.246117821218594,43.5790869943502,15,0.956637910803759,"cluster2turquoise",0.878984244599423,0.0560189093913643,-0.0639551295668752,-0.0639551295668752
"Col22a1",1.38404647901479e-10,120.990948420416,19,0.789189382822819,"cluster2turquoise",2.59426721540449e-09,8.58598529263177,-0.341556547660027,-0.341556547660027
"Col1a2",0.866968162753471,28.5443640847393,15,0.920048515242596,"cluster2turquoise",1,0,-0.120218156701984,-0.120218156701984
"Col11a1",0.933986172691173,25.8039167119208,18,1.07825204656915,"cluster2turquoise",1,0,0.108694454372773,0.108694454372773
"Cfh",0.998957188010135,16.6727792114249,11,0.973512052022073,"cluster2turquoise",1,0,-0.0387292553512953,-0.0387292553512953
"Cdkn2b",0.995848209826742,18.9421530528648,12,1.00475424757629,"cluster2turquoise",1,0,0.00684267637082483,0.00684267637082483
"Cdkn2a",0.758710872596162,31.6006407288653,14,0.92023462877589,"cluster2turquoise",1,0,-0.11992634826662,-0.11992634826662
"Cdh2",4.70002987870172e-14,142.81866807204,14,1.16447873988726,"cluster2turquoise",1.23103431591161e-12,11.9097298406484,0.219684300227858,0.219684300227858
"Cdh10",0.999978097954754,12.1981610124281,8,0.897509419920974,"cluster2turquoise",1,0,-0.156001013888213,-0.156001013888213
"Ccnd1",0.858607713888799,28.8194079232317,16,1.04421146656936,"cluster2turquoise",1,0,0.0624139062347245,0.0624139062347245
"Casp8",0.259209539813442,43.1885248977535,19,1.18578868569514,"cluster2turquoise",0.912247808800545,0.0398871711279891,0.245846936307056,0.245846936307056
"Cacna1e",0.039562090015279,54.6034768558471,17,1.12320313291225,"cluster2turquoise",0.197810450076395,0.703750768903488,0.167618864820869,0.167618864820869
"Aspm",2.40578522085813e-05,84.1702678951612,17,1.27221340299866,"cluster2turquoise",0.000248430301527256,3.60479543352168,0.347340690767466,0.347340690767466
"Apob",0.0288429317104678,56.1943555068673,16,0.98960251441589,"cluster2turquoise",0.151291505192175,0.820185456324032,-0.0150789289195566,-0.0150789289195566
"Ano1",0.111860362195896,48.8413747238165,14,1.08862195149197,"cluster2turquoise",0.476219302997597,0.322193004950801,0.122503032659484,0.122503032659484
"Ank2",0.0228913189057778,57.3222964557651,17,0.886668349389591,"cluster2turquoise",0.12504857219938,0.90292126266575,-0.173533517039375,-0.173533517039375
"Akap9",0.0028557258592384,66.519293121957,16,0.880612949827298,"cluster2turquoise",0.0199900810146688,1.69918544579422,-0.183420034947949,-0.183420034947949
"Ahnak",0.0234513749757342,57.2056205163068,12,1.06517565982342,"cluster2turquoise",0.126823592140479,0.896799950055423,0.0910913672198781,0.0910913672198781
"Ahnak2",0.0300784882518507,55.9865584746265,15,0.959018625863565,"cluster2turquoise",0.157147187630211,0.803693386886998,-0.0603692596439041,-0.0603692596439041
"Aff3",0.86393401379973,28.645303708739,16,1.06566883156937,"cluster2turquoise",1,0,0.0917591742304521,0.0917591742304521
"Adgrv1",0.827997056731857,29.755520823555,13,1.0995389778497,"cluster2turquoise",1,0,0.136898747579636,0.136898747579636
"Adgrl3",0.000235987092468076,76.1346586290983,16,1.15590879456953,"cluster2turquoise",0.00211160396088516,2.67538753203338,0.209027568415372,0.209027568415372
"Adgrl2",0.266709029338249,42.9704192181879,17,0.982445356363454,"cluster2turquoise",0.926105540854061,0.0333395174231801,-0.0255509280207473,-0.0255509280207473
"Adgrb3",0.258000416272088,43.224060433277,16,0.972026893849994,"cluster2turquoise",0.911376431827579,0.0403022064531256,-0.0409318642998637,-0.0409318642998637
"Abca13",8.06802701209262e-06,87.8350592838448,14,1.13314919904154,"cluster2turquoise",8.86362412022953e-05,4.0523886693543,0.180337829866351,0.180337829866351
"Zmat3",9.90053893084444e-31,263.240396994826,22,0.80660577885544,"cluster0turquoise",6.31558572120803e-29,20,-0.310064353046103,-0.310064353046103
"Zfp831",4.57093472291748e-31,265.12556137612,23,0.810557839216956,"cluster0turquoise",2.96361423428502e-29,20,-0.303012958651986,-0.303012958651986
"Zfp804b",4.3969334607379e-09,130.283079127582,21,0.934648649992656,"cluster0turquoise",6.98388427197526e-08,7.15590296581723,-0.0975039610909883,-0.0975039610909883
"Zfp78",2.46024563614437e-06,109.504790146098,20,1.13140733536068,"cluster0turquoise",2.87028657550177e-05,4.5420747402187,0.178118429686483,0.178118429686483
"Zfp469",7.2572664630282e-13,156.25162600358,23,0.870973896771389,"cluster0turquoise",1.68838169772215e-11,10.772529364301,-0.199298613219119,-0.199298613219119
"Zfhx4",7.85710628265393e-12,149.362447979264,21,1.0130531457622,"cluster0turquoise",1.6888508341248e-10,9.77240870731312,0.018709861322028,0.018709861322028
"Xirp2",1.58256226499468e-102,635.972607724569,23,0.782592744283837,"cluster0turquoise",3.91189609878374e-100,20,-0.353666360363263,-0.353666360363263
"Vps13b",5.85031490648921e-143,835.212846602089,25,0.720841045680833,"cluster0turquoise",3.8563325758608e-140,20,-0.472246932356577,-0.4
"Vcan",0.95810192804871,34.1092966697647,14,1.0447117661164,"cluster0turquoise",1,0,0.0631049605329212,0.0631049605329212
"Ush2a",1.07435656133478e-06,112.363020551019,17,1.13209013001892,"cluster0turquoise",1.30339883438008e-05,4.88492267172658,0.178988821204337,0.178988821204337
"Unc13c",0.551454310499498,48.0627697554965,18,0.950875685616682,"cluster0turquoise",1,0,-0.0726713547137025,-0.0726713547137025
"Ttn",1.75269014211432e-33,278.614156784886,22,1.14011156907036,"cluster0turquoise",1.21612096702845e-31,20,0.189175010590589,0.189175010590589
"Trp63",0.000736922865401548,87.9497813456985,25,0.521778022932531,"cluster0turquoise",0.00603422346307064,2.21937861080314,-0.938491915151254,-0.4
"Trp53",1.39496292620955e-09,133.845119513862,19,0.886715057001631,"cluster0turquoise",2.34769292474842e-08,7.62935870887614,-0.173457521245081,-0.173457521245081
"Tpcn2",2.71888414430835e-19,196.738222363364,23,0.822323603037598,"cluster0turquoise",1.03396026834034e-17,16.9854961494162,-0.282221855937344,-0.282221855937344
"Tnxb",2.62988542818201e-14,165.64047802878,20,0.888038448622365,"cluster0turquoise",7.02783572193233e-13,12.1531783988404,-0.171305953857041,-0.171305953857041
"Tnni3k",4.24940863516144e-17,183.279724750158,21,0.784810644085574,"cluster0turquoise",1.37757468459537e-15,14.8608848467568,-0.349583486478355,-0.349583486478355
"Thsd7a",0.0143628806208079,74.3333786313671,21,1.05973944602892,"cluster0turquoise",0.0831701213108274,1.08003266506002,0.0837095986293372,0.0837095986293372
"Tet1",3.48069187883607e-10,138.087398521387,23,0.882523942176634,"cluster0turquoise",6.28590702319482e-09,8.20163204705564,-0.180292676797079,-0.180292676797079
"Tenm1",0.000976606438286383,86.761469153487,21,0.915118739113901,"cluster0turquoise",0.00767509777260258,2.11491608336461,-0.127969145789364,-0.127969145789364
"Syne2",0.0600362339935798,66.4080836286233,17,1.10586455604967,"cluster0turquoise",0.283345233227456,0.547684089182449,0.145174698157317,0.145174698157317
"Syne1",0.273048401361912,55.5691489160599,20,0.968810398145088,"cluster0turquoise",0.944085818480434,0.0249885260425227,-0.0457137454704705,-0.0457137454704705
"Spta1",4.04343456795007e-55,394.879103158167,25,0.806327965613817,"cluster0turquoise",4.56908106178357e-53,20,-0.310561335381949,-0.310561335381949
"Sphkap",5.03076051491832e-79,517.922018505066,20,1.21924947999259,"cluster0turquoise",7.6525607063469e-77,20,0.285993357067422,0.285993357067422
"Spag17",0.188431062955161,58.6305930904373,18,1.09982641418342,"cluster0turquoise",0.717962287078672,0.143898367657121,0.137275840878551,0.137275840878551
"Sox2",5.67984798988289e-05,98.1317293588641,19,1.09407930888169,"cluster0turquoise",0.00056159496999967,3.25057679067734,0.129717321661694,0.129717321661694
"Slit2",0.000874913580806793,87.2274518892431,22,0.876440976174127,"cluster0turquoise",0.00699027820963152,2.15550553920377,-0.19027115877778,-0.19027115877778
"Sis",6.23075656963524e-07,114.21574238514,24,0.861483825054206,"cluster0turquoise",7.87304863671162e-06,5.10385706564293,-0.215104385765232,-0.215104385765232
"Shank2",1.22924635611783e-51,376.574921453178,24,1.20431508644104,"cluster0turquoise",1.24658188165283e-49,20,0.268212895565571,0.268212895565571
"Scn9a",1.27436048081633e-14,167.662478309488,25,0.836194309216795,"cluster0turquoise",3.52454244869133e-13,12.4528972545325,-0.258089869841411,-0.258089869841411
"Ryr3",0.0236637700383213,71.7165894364769,20,0.938960684380892,"cluster0turquoise",0.127333619730015,0.895056914998856,-0.0908633434366229,-0.0908633434366229
"Ryr2",0.974321174248027,32.4430044200602,17,1.07964075992937,"cluster0turquoise",1,0,0.110551349347873,0.110551349347873
"Ryr1",1.6188608655956e-05,102.795723783444,22,0.849946788739676,"cluster0turquoise",0.000170735859291483,3.76767525535353,-0.234555571312756,-0.234555571312756
"Runx1t1",1.04053484038845e-08,127.57532105807,21,0.877511046751105,"cluster0turquoise",1.59508344718462e-07,6.79721659178935,-0.188510807655095,-0.188510807655095
"Rp1",1.8938271073402e-132,783.768226090913,25,1.55366028784715,"cluster0turquoise",9.36260776191313e-130,20,0.635671088935246,0.4
"Ros1",1.58559674435294e-24,227.794417022148,20,1.16460910871719,"cluster0turquoise",7.64760380965349e-23,20,0.219845807630628,0.219845807630628
"Reln",0.127846089221156,61.4890055136734,22,0.859942177766043,"cluster0turquoise",0.527798833893184,0.277531573635323,-0.217688438159467,-0.217688438159467
"Ptprd",6.31089192630271e-05,97.7319771582865,20,0.925743234677236,"cluster0turquoise",0.000614767920407074,3.21128880277555,-0.111315993653585,-0.111315993653585
"Prkdc",0.0631206505353747,66.1022685430856,18,0.86573722102458,"cluster0turquoise",0.29543452410344,0.529538754956654,-0.207998907643064,-0.207998907643064
"Prex2",0.000713078582896631,88.0875140384882,17,0.979829788473502,"cluster0turquoise",0.00587547040699203,2.2309573568039,-0.0293969422442218,-0.0293969422442218
"Ppfia1",9.88081258131058e-05,96.0150322493101,23,1.22597466522013,"cluster0turquoise",0.00094165334359237,3.02610894717863,0.293929166027933,0.293929166027933
"Plec",1.19895632710859e-09,134.311171181642,24,0.770812397539626,"cluster0turquoise",2.04391046280796e-08,7.68953813317536,-0.375548319147474,-0.375548319147474
"Pkhd1",1.19303006215363e-13,161.388624431534,24,0.851857520831365,"cluster0turquoise",3.0246371127036e-12,11.5193267232939,-0.231315945163054,-0.231315945163054
"Pkhd1l1",6.25225315753722e-15,169.640768735749,21,0.88006334379912,"cluster0turquoise",1.77896843439278e-13,12.7498317578692,-0.184320727392004,-0.184320727392004
"Pik3cg",3.83141705413889e-12,151.453926420442,20,0.828628667247946,"cluster0turquoise",8.41847469395517e-11,10.0747665892612,-0.271202362210808,-0.271202362210808
"Pik3ca",0.915812225854947,36.9010359142215,19,1.03315903208039,"cluster0turquoise",1,0,0.04706234242621,0.04706234242621
"Peg3",7.92432288622242e-17,181.597021833343,21,0.859146184001771,"cluster0turquoise",2.52747556572659e-15,14.597313034242,-0.219024467608451,-0.219024467608451
"Pclo",0.304459997272337,54.5870083195536,22,0.988723607869534,"cluster0turquoise",1,0,-0.0163608148381331,-0.0163608148381331
"Pcdh15",3.17036689676266e-15,171.519309203984,22,1.18733251336039,"cluster0turquoise",9.42766998247843e-14,13.0255956284491,0.247724019392179,0.247724019392179
"Pcdh11x",9.81527179875084e-50,366.524053452195,25,0.77899098173637,"cluster0turquoise",9.70484999101489e-48,20,-0.360321468371312,-0.360321468371312
"Pappa2",0.00179292231521143,84.1379770501635,23,0.9659736878058,"cluster0turquoise",0.0132542201059088,1.87764582158347,-0.0499442029164655,-0.0499442029164655
"Pak7",7.11794593597323e-20,200.259074113316,20,0.911368814018928,"cluster0turquoise",2.81514761767741e-18,17.5504988271495,-0.13389309082831,-0.13389309082831
"P3h2",0.943632789251879,35.2268727227156,19,1.00902162622621,"cluster0turquoise",1,0,0.0129570958664148,0.0129570958664148
"Oraov1",0.871604020896991,38.9228198496622,24,1.10558452746056,"cluster0turquoise",1,0,0.144809330614391,0.144809330614391
"Obscn",9.66956205644277e-10,134.971652742761,23,0.881432237119521,"cluster0turquoise",1.66274425796657e-08,7.77917454326091,-0.182078432805747,-0.182078432805747
"Nsd1",0.921411915837201,36.5986186882149,22,1.00258679228577,"cluster0turquoise",1,0,0.00372713381764375,0.00372713381764375
